time,x,y,z,vx,vy,vz,v,rho,height
13.820000,837.958069,41.087017,502.772339,60.633900,-64.862801,36.380341,95.954063,396.258023,41.087017
13.830000,838.564392,40.438389,503.136139,60.633900,-64.960899,36.380341,96.020401,396.894699,40.438389
13.840000,839.170715,39.788780,503.499939,60.633900,-65.058998,36.380341,96.086792,397.532573,39.788780
13.850000,839.777039,39.138191,503.863739,60.633900,-65.157097,36.380341,96.153244,398.171644,39.138191
13.860000,840.383362,38.486622,504.227539,60.633900,-65.255196,36.380341,96.219742,398.811912,38.486622
13.870000,840.989685,37.834068,504.591339,60.633900,-65.353294,36.380341,96.286301,399.453374,37.834068
13.880000,841.596008,37.180534,504.955139,60.633900,-65.451393,36.380341,96.352913,400.096031,37.180534
13.890000,842.202332,36.526020,505.318939,60.633900,-65.549492,36.380341,96.419571,400.739882,36.526020
13.900000,842.808655,35.870525,505.682739,60.633900,-65.647591,36.380341,96.486290,401.384924,35.870525
13.910000,843.414978,35.214050,506.046539,60.633900,-65.745689,36.380341,96.553062,402.031159,35.214050
13.920000,844.021301,34.556595,506.410339,60.633900,-65.843788,36.380341,96.619888,402.678584,34.556595
13.930000,844.627625,33.898155,506.774139,60.633900,-65.941887,36.380341,96.686768,403.327199,33.898155
13.940000,845.233948,33.238735,507.137939,60.633900,-66.039986,36.380341,96.753700,403.977002,33.238735
13.950000,845.840271,32.578335,507.501740,60.633900,-66.138084,36.380341,96.820686,404.627993,32.578335
13.960000,846.446594,31.916954,507.865540,60.633900,-66.236183,36.380341,96.887718,405.280171,31.916954
13.970000,847.052917,31.254593,508.229340,60.633900,-66.334282,36.380341,96.954811,405.933535,31.254593
13.980000,847.659241,30.591249,508.593140,60.633900,-66.432381,36.380341,97.021957,406.588084,30.591249
13.990000,848.265564,29.926926,508.956940,60.633900,-66.530479,36.380341,97.089157,407.243817,29.926926
14.000000,848.871887,29.261621,509.320740,60.633900,-66.628578,36.380341,97.156403,407.900733,29.261621
14.010000,849.478210,28.595335,509.684540,60.633900,-66.726677,36.380341,97.223701,408.558832,28.595335
14.020000,850.084534,27.928068,510.048340,60.633900,-66.824776,36.380341,97.291054,409.218112,27.928068
14.030000,850.690857,27.259821,510.412140,60.633900,-66.922874,36.380341,97.358459,409.878572,27.259821
14.040000,851.297180,26.590591,510.775940,60.633900,-67.020973,36.380341,97.425919,410.540211,26.590591
14.050000,851.903503,25.920382,511.139740,60.633900,-67.119072,36.380341,97.493431,411.203030,25.920382
14.060000,852.509827,25.249191,511.503540,60.633900,-67.217171,36.380341,97.560989,411.867026,25.249191
14.070000,853.116150,24.577019,511.867340,60.633900,-67.315269,36.380341,97.628609,412.532199,24.577019
14.080000,853.722473,23.903866,512.231140,60.633900,-67.413368,36.380341,97.696266,413.198547,23.903866
14.090000,854.328796,23.229733,512.594971,60.633900,-67.511467,36.380341,97.763985,413.866087,23.229733
14.100000,854.935120,22.554619,512.958801,60.633900,-67.609566,36.380341,97.831757,414.534801,22.554619
14.110000,855.541443,21.878523,513.322632,60.633900,-67.707664,36.380341,97.899574,415.204688,21.878523
14.120000,856.147766,21.201447,513.686462,60.633900,-67.805763,36.380341,97.967445,415.875747,21.201447
14.130000,856.754089,20.523390,514.050293,60.633900,-67.903862,36.380341,98.035370,416.547978,20.523390
14.140000,857.360413,19.844351,514.414124,60.633900,-68.001961,36.380341,98.103340,417.221379,19.844351
14.150000,857.966736,19.164331,514.777954,60.633900,-68.100060,36.380341,98.171364,417.895950,19.164331
14.160000,858.573059,18.483332,515.141785,60.633900,-68.198158,36.380341,98.239441,418.571690,18.483332
14.170000,859.179382,17.801350,515.505615,60.633900,-68.296257,36.380341,98.307571,419.248598,17.801350
14.180000,859.785706,17.118387,515.869446,60.633900,-68.394356,36.380341,98.375748,419.926673,17.118387
14.190000,860.392029,16.434444,516.233276,60.633900,-68.492455,36.380341,98.443970,420.605914,16.434444
14.200000,860.998352,15.749520,516.597107,60.633900,-68.590553,36.380341,98.512245,421.286321,15.749520
14.210000,861.604675,15.063615,516.960938,60.633900,-68.688652,36.380341,98.580574,421.967892,15.063615
14.220000,862.210999,14.376728,517.324768,60.633900,-68.786751,36.380341,98.648956,422.650627,14.376728
14.230000,862.817322,13.688861,517.688599,60.633900,-68.884850,36.380341,98.717377,423.334525,13.688861
14.240000,863.423645,13.000012,518.052429,60.633900,-68.982948,36.380341,98.785858,424.019584,13.000012
14.250000,864.029968,12.310183,518.416260,60.633900,-69.081047,36.380341,98.854385,424.705805,12.310183
14.260000,864.636292,11.619372,518.780090,60.633900,-69.179146,36.380341,98.922966,425.393186,11.619372
14.270000,865.242615,10.927581,519.143921,60.633900,-69.277245,36.380341,98.991592,426.081727,10.927581
14.280000,865.848938,10.234808,519.507751,60.633900,-69.375343,36.380341,99.060272,426.771426,10.234808
14.290000,866.455261,9.541055,519.871582,60.633900,-69.473442,36.380341,99.128998,427.462282,9.541055
14.300000,867.061584,8.846320,520.235413,60.633900,-69.571541,36.380341,99.197777,428.154296,8.846320
14.310000,867.667908,8.150605,520.599243,60.633900,-69.669640,36.380341,99.266594,428.847466,8.150605
14.320000,868.274231,7.453909,520.963074,60.633900,-69.767738,36.380341,99.335472,429.541791,7.453909
14.330000,868.880554,6.756231,521.326904,60.633900,-69.865837,36.380341,99.404396,430.237270,6.756231
14.340000,869.486877,6.057573,521.690735,60.633900,-69.963936,36.380341,99.473366,430.933903,6.057573
14.350000,870.093201,5.357934,522.054565,60.633900,-70.062035,36.380341,99.542389,431.631689,5.357934
14.360000,870.699524,4.657313,522.418396,60.633900,-70.160133,36.380341,99.611465,432.330626,4.657313
14.370000,871.305847,3.955712,522.782227,60.633900,-70.258232,36.380341,99.680580,433.030715,3.955712
14.380000,871.912170,3.253130,523.146057,60.633900,-70.356331,36.380341,99.749748,433.731954,3.253130
14.390000,872.518494,2.549567,523.509888,60.633900,-70.454430,36.380341,99.818970,434.434343,2.549567
14.400000,873.124817,1.845022,523.873718,60.633900,-70.552528,36.380341,99.888229,435.137880,1.845022
14.410000,873.731140,1.139497,524.237549,60.633900,-70.650627,36.380341,99.957542,435.842565,1.139497
14.420000,874.337463,0.432991,524.601379,60.633900,-70.748726,36.380341,100.026901,436.548398,0.432991
